Instance,Terminal,Layer,X location,Y location,Voltage
TAP_TAPCELL_ROW_41_838,VGND,li1,263.3500,124.8280,0.001620
TAP_TAPCELL_ROW_41_837,VGND,li1,237.5900,124.8280,0.001503
TAP_TAPCELL_ROW_41_836,VGND,li1,211.8300,124.8280,0.001235
TAP_TAPCELL_ROW_41_835,VGND,li1,186.0700,124.8280,0.000626
TAP_TAPCELL_ROW_41_834,VGND,li1,160.3100,124.8280,0.000525
TAP_TAPCELL_ROW_41_833,VGND,li1,134.5500,124.8280,0.000605
TAP_TAPCELL_ROW_41_832,VGND,li1,108.7900,124.8280,0.000599
TAP_TAPCELL_ROW_41_831,VGND,li1,83.0300,124.8280,0.000547
TAP_TAPCELL_ROW_41_830,VGND,li1,57.2700,124.8280,0.000394
TAP_TAPCELL_ROW_41_829,VGND,li1,31.5100,124.8280,0.000196
TAP_TAPCELL_ROW_40_828,VGND,li1,353.5100,119.9710,0.004327
TAP_TAPCELL_ROW_40_827,VGND,li1,327.7500,119.9710,0.002123
TAP_TAPCELL_ROW_40_826,VGND,li1,301.9900,119.9710,0.002662
TAP_TAPCELL_ROW_40_825,VGND,li1,276.2300,119.9710,0.002767
TAP_TAPCELL_ROW_40_824,VGND,li1,250.4700,119.9710,0.002502
TAP_TAPCELL_ROW_40_823,VGND,li1,224.7100,119.9710,0.002040
TAP_TAPCELL_ROW_40_822,VGND,li1,198.9500,119.9710,0.001331
TAP_TAPCELL_ROW_40_821,VGND,li1,173.1900,119.9710,0.000702
TAP_TAPCELL_ROW_40_820,VGND,li1,147.4300,119.9710,0.001086
TAP_TAPCELL_ROW_40_819,VGND,li1,121.6700,119.9710,0.001050
TAP_TAPCELL_ROW_40_818,VGND,li1,95.9100,119.9710,0.000897
TAP_TAPCELL_ROW_40_817,VGND,li1,70.1500,119.9710,0.000684
TAP_TAPCELL_ROW_40_816,VGND,li1,44.3900,119.9710,0.000394
TAP_TAPCELL_ROW_40_815,VGND,li1,18.6300,119.9710,0.000175
TAP_TAPCELL_ROW_39_814,VGND,li1,340.6300,119.3880,0.003190
TAP_TAPCELL_ROW_39_813,VGND,li1,314.8700,119.3880,0.002472
TAP_TAPCELL_ROW_39_812,VGND,li1,289.1100,119.3880,0.002744
TAP_TAPCELL_ROW_39_811,VGND,li1,263.3500,119.3880,0.002717
TAP_TAPCELL_ROW_39_810,VGND,li1,237.5900,119.3880,0.002307
TAP_TAPCELL_ROW_39_809,VGND,li1,211.8300,119.3880,0.001739
TAP_TAPCELL_ROW_39_808,VGND,li1,186.0700,119.3880,0.000869
TAP_TAPCELL_ROW_39_807,VGND,li1,160.3100,119.3880,0.000895
TAP_TAPCELL_ROW_39_806,VGND,li1,134.5500,119.3880,0.001098
TAP_TAPCELL_ROW_39_805,VGND,li1,108.7900,119.3880,0.000981
TAP_TAPCELL_ROW_39_804,VGND,li1,83.0300,119.3880,0.000794
TAP_TAPCELL_ROW_39_803,VGND,li1,57.2700,119.3880,0.000559
TAP_TAPCELL_ROW_39_802,VGND,li1,31.5100,119.3880,0.000230
TAP_TAPCELL_ROW_38_801,VGND,li1,353.5100,114.5310,0.001406
TAP_TAPCELL_ROW_38_800,VGND,li1,327.7500,114.5310,0.000942
TAP_TAPCELL_ROW_38_799,VGND,li1,301.9900,114.5310,0.001205
TAP_TAPCELL_ROW_38_798,VGND,li1,276.2300,114.5310,0.001376
TAP_TAPCELL_ROW_38_797,VGND,li1,250.4700,114.5310,0.001317
TAP_TAPCELL_ROW_38_796,VGND,li1,224.7100,114.5310,0.001130
TAP_TAPCELL_ROW_38_795,VGND,li1,198.9500,114.5310,0.000800
TAP_TAPCELL_ROW_38_794,VGND,li1,173.1900,114.5310,0.000440
TAP_TAPCELL_ROW_38_793,VGND,li1,147.4300,114.5310,0.000698
TAP_TAPCELL_ROW_38_792,VGND,li1,121.6700,114.5310,0.000741
TAP_TAPCELL_ROW_38_791,VGND,li1,95.9100,114.5310,0.000643
TAP_TAPCELL_ROW_38_790,VGND,li1,70.1500,114.5310,0.000486
TAP_TAPCELL_ROW_38_789,VGND,li1,44.3900,114.5310,0.000278
TAP_TAPCELL_ROW_38_788,VGND,li1,18.6300,114.5310,0.000152
TAP_TAPCELL_ROW_37_787,VGND,li1,340.6300,113.9480,0.001218
TAP_TAPCELL_ROW_37_786,VGND,li1,314.8700,113.9480,0.001096
TAP_TAPCELL_ROW_37_785,VGND,li1,289.1100,113.9480,0.001306
TAP_TAPCELL_ROW_37_784,VGND,li1,263.3500,113.9480,0.001364
TAP_TAPCELL_ROW_37_783,VGND,li1,237.5900,113.9480,0.001243
TAP_TAPCELL_ROW_37_782,VGND,li1,211.8300,113.9480,0.001009
TAP_TAPCELL_ROW_37_781,VGND,li1,186.0700,113.9480,0.000543
TAP_TAPCELL_ROW_37_780,VGND,li1,160.3100,113.9480,0.000589
TAP_TAPCELL_ROW_37_779,VGND,li1,134.5500,113.9480,0.000752
TAP_TAPCELL_ROW_37_778,VGND,li1,108.7900,113.9480,0.000699
TAP_TAPCELL_ROW_37_777,VGND,li1,83.0300,113.9480,0.000570
TAP_TAPCELL_ROW_37_776,VGND,li1,57.2700,113.9480,0.000390
TAP_TAPCELL_ROW_37_775,VGND,li1,31.5100,113.9480,0.000171
TAP_TAPCELL_ROW_36_774,VGND,li1,353.5100,109.0910,0.001492
TAP_TAPCELL_ROW_36_773,VGND,li1,327.7500,109.0910,0.000882
TAP_TAPCELL_ROW_36_772,VGND,li1,301.9900,109.0910,0.001497
TAP_TAPCELL_ROW_36_771,VGND,li1,276.2300,109.0910,0.001728
TAP_TAPCELL_ROW_36_770,VGND,li1,250.4700,109.0910,0.001685
TAP_TAPCELL_ROW_36_769,VGND,li1,224.7100,109.0910,0.001318
TAP_TAPCELL_ROW_36_768,VGND,li1,198.9500,109.0910,0.000825
TAP_TAPCELL_ROW_36_767,VGND,li1,173.1900,109.0910,0.000476
TAP_TAPCELL_ROW_36_766,VGND,li1,147.4300,109.0910,0.000698
TAP_TAPCELL_ROW_36_765,VGND,li1,121.6700,109.0910,0.000661
TAP_TAPCELL_ROW_36_764,VGND,li1,95.9100,109.0910,0.000560
TAP_TAPCELL_ROW_36_763,VGND,li1,70.1500,109.0910,0.000417
TAP_TAPCELL_ROW_36_762,VGND,li1,44.3900,109.0910,0.000240
TAP_TAPCELL_ROW_36_761,VGND,li1,18.6300,109.0910,0.000092
TAP_TAPCELL_ROW_35_760,VGND,li1,340.6300,108.5080,0.001181
TAP_TAPCELL_ROW_35_759,VGND,li1,314.8700,108.5080,0.001277
TAP_TAPCELL_ROW_35_758,VGND,li1,289.1100,108.5080,0.001647
TAP_TAPCELL_ROW_35_757,VGND,li1,263.3500,108.5080,0.001767
TAP_TAPCELL_ROW_35_756,VGND,li1,237.5900,108.5080,0.001512
TAP_TAPCELL_ROW_35_755,VGND,li1,211.8300,108.5080,0.001101
TAP_TAPCELL_ROW_35_754,VGND,li1,186.0700,108.5080,0.000569
TAP_TAPCELL_ROW_35_753,VGND,li1,160.3100,108.5080,0.000630
TAP_TAPCELL_ROW_35_752,VGND,li1,134.5500,108.5080,0.000694
TAP_TAPCELL_ROW_35_751,VGND,li1,108.7900,108.5080,0.000614
TAP_TAPCELL_ROW_35_750,VGND,li1,83.0300,108.5080,0.000496
TAP_TAPCELL_ROW_35_749,VGND,li1,57.2700,108.5080,0.000334
TAP_TAPCELL_ROW_35_748,VGND,li1,31.5100,108.5080,0.000145
TAP_TAPCELL_ROW_34_747,VGND,li1,353.5100,103.6510,0.003073
TAP_TAPCELL_ROW_34_746,VGND,li1,327.7500,103.6510,0.001572
TAP_TAPCELL_ROW_34_745,VGND,li1,301.9900,103.6510,0.001821
TAP_TAPCELL_ROW_34_744,VGND,li1,276.2300,103.6510,0.001815
TAP_TAPCELL_ROW_34_743,VGND,li1,250.4700,103.6510,0.001556
TAP_TAPCELL_ROW_34_742,VGND,li1,224.7100,103.6510,0.001186
TAP_TAPCELL_ROW_34_741,VGND,li1,198.9500,103.6510,0.000744
TAP_TAPCELL_ROW_34_740,VGND,li1,173.1900,103.6510,0.000372
TAP_TAPCELL_ROW_34_739,VGND,li1,147.4300,103.6510,0.000549
TAP_TAPCELL_ROW_34_738,VGND,li1,121.6700,103.6510,0.000510
TAP_TAPCELL_ROW_34_737,VGND,li1,95.9100,103.6510,0.000418
TAP_TAPCELL_ROW_34_736,VGND,li1,70.1500,103.6510,0.000302
TAP_TAPCELL_ROW_34_735,VGND,li1,44.3900,103.6510,0.000172
TAP_TAPCELL_ROW_34_734,VGND,li1,18.6300,103.6510,0.000076
TAP_TAPCELL_ROW_33_733,VGND,li1,340.6300,103.0680,0.002353
TAP_TAPCELL_ROW_33_732,VGND,li1,314.8700,103.0680,0.001768
TAP_TAPCELL_ROW_33_731,VGND,li1,289.1100,103.0680,0.001847
TAP_TAPCELL_ROW_33_730,VGND,li1,263.3500,103.0680,0.001689
TAP_TAPCELL_ROW_33_729,VGND,li1,237.5900,103.0680,0.001383
TAP_TAPCELL_ROW_33_728,VGND,li1,211.8300,103.0680,0.000983
TAP_TAPCELL_ROW_33_727,VGND,li1,186.0700,103.0680,0.000484
TAP_TAPCELL_ROW_33_726,VGND,li1,160.3100,103.0680,0.000484
TAP_TAPCELL_ROW_33_725,VGND,li1,134.5500,103.0680,0.000543
TAP_TAPCELL_ROW_33_724,VGND,li1,108.7900,103.0680,0.000469
TAP_TAPCELL_ROW_33_723,VGND,li1,83.0300,103.0680,0.000366
TAP_TAPCELL_ROW_33_722,VGND,li1,57.2700,103.0680,0.000244
TAP_TAPCELL_ROW_33_721,VGND,li1,31.5100,103.0680,0.000107
TAP_TAPCELL_ROW_32_720,VGND,li1,353.5100,98.2110,0.002441
TAP_TAPCELL_ROW_32_719,VGND,li1,327.7500,98.2110,0.001349
TAP_TAPCELL_ROW_32_718,VGND,li1,301.9900,98.2110,0.001912
TAP_TAPCELL_ROW_32_717,VGND,li1,276.2300,98.2110,0.002177
TAP_TAPCELL_ROW_32_716,VGND,li1,250.4700,98.2110,0.002178
TAP_TAPCELL_ROW_32_715,VGND,li1,224.7100,98.2110,0.001746
TAP_TAPCELL_ROW_32_714,VGND,li1,198.9500,98.2110,0.001088
TAP_TAPCELL_ROW_32_713,VGND,li1,173.1900,98.2110,0.000506
TAP_TAPCELL_ROW_32_712,VGND,li1,147.4300,98.2110,0.000668
TAP_TAPCELL_ROW_32_711,VGND,li1,121.6700,98.2110,0.000598
TAP_TAPCELL_ROW_32_710,VGND,li1,95.9100,98.2110,0.000508
TAP_TAPCELL_ROW_32_709,VGND,li1,70.1500,98.2110,0.000390
TAP_TAPCELL_ROW_32_708,VGND,li1,44.3900,98.2110,0.000222
TAP_TAPCELL_ROW_32_707,VGND,li1,18.6300,98.2110,0.000083
TAP_TAPCELL_ROW_31_706,VGND,li1,340.6300,97.6280,0.001734
TAP_TAPCELL_ROW_31_705,VGND,li1,314.8700,97.6280,0.001727
TAP_TAPCELL_ROW_31_704,VGND,li1,289.1100,97.6280,0.002087
TAP_TAPCELL_ROW_31_703,VGND,li1,263.3500,97.6280,0.002226
TAP_TAPCELL_ROW_31_702,VGND,li1,237.5900,97.6280,0.002001
TAP_TAPCELL_ROW_31_701,VGND,li1,211.8300,97.6280,0.001428
TAP_TAPCELL_ROW_31_700,VGND,li1,186.0700,97.6280,0.000723
TAP_TAPCELL_ROW_31_699,VGND,li1,160.3100,97.6280,0.000637
TAP_TAPCELL_ROW_31_698,VGND,li1,134.5500,97.6280,0.000641
TAP_TAPCELL_ROW_31_697,VGND,li1,108.7900,97.6280,0.000553
TAP_TAPCELL_ROW_31_696,VGND,li1,83.0300,97.6280,0.000452
TAP_TAPCELL_ROW_31_695,VGND,li1,57.2700,97.6280,0.000308
TAP_TAPCELL_ROW_31_694,VGND,li1,31.5100,97.6280,0.000128
TAP_TAPCELL_ROW_30_693,VGND,li1,353.5100,92.7710,0.002615
TAP_TAPCELL_ROW_30_692,VGND,li1,327.7500,92.7710,0.001309
TAP_TAPCELL_ROW_30_691,VGND,li1,301.9900,92.7710,0.001624
TAP_TAPCELL_ROW_30_690,VGND,li1,276.2300,92.7710,0.001634
TAP_TAPCELL_ROW_30_689,VGND,li1,250.4700,92.7710,0.001454
TAP_TAPCELL_ROW_30_688,VGND,li1,224.7100,92.7710,0.001134
TAP_TAPCELL_ROW_30_687,VGND,li1,198.9500,92.7710,0.000733
TAP_TAPCELL_ROW_30_686,VGND,li1,173.1900,92.7710,0.000353
TAP_TAPCELL_ROW_30_685,VGND,li1,147.4300,92.7710,0.000433
TAP_TAPCELL_ROW_30_684,VGND,li1,121.6700,92.7710,0.000419
TAP_TAPCELL_ROW_30_683,VGND,li1,95.9100,92.7710,0.000386
TAP_TAPCELL_ROW_30_682,VGND,li1,70.1500,92.7710,0.000310
TAP_TAPCELL_ROW_30_681,VGND,li1,44.3900,92.7710,0.000201
TAP_TAPCELL_ROW_30_680,VGND,li1,18.6300,92.7710,0.000127
TAP_TAPCELL_ROW_29_679,VGND,li1,340.6300,92.1880,0.001904
TAP_TAPCELL_ROW_29_678,VGND,li1,314.8700,92.1880,0.001507
TAP_TAPCELL_ROW_29_677,VGND,li1,289.1100,92.1880,0.001641
TAP_TAPCELL_ROW_29_676,VGND,li1,263.3500,92.1880,0.001552
TAP_TAPCELL_ROW_29_675,VGND,li1,237.5900,92.1880,0.001306
TAP_TAPCELL_ROW_29_674,VGND,li1,211.8300,92.1880,0.000922
TAP_TAPCELL_ROW_29_673,VGND,li1,186.0700,92.1880,0.000467
TAP_TAPCELL_ROW_29_672,VGND,li1,160.3100,92.1880,0.000419
TAP_TAPCELL_ROW_29_671,VGND,li1,134.5500,92.1880,0.000430
TAP_TAPCELL_ROW_29_670,VGND,li1,108.7900,92.1880,0.000405
TAP_TAPCELL_ROW_29_669,VGND,li1,83.0300,92.1880,0.000354
TAP_TAPCELL_ROW_29_668,VGND,li1,57.2700,92.1880,0.000260
TAP_TAPCELL_ROW_29_667,VGND,li1,31.5100,92.1880,0.000131
TAP_TAPCELL_ROW_28_666,VGND,li1,353.5100,87.3310,0.001167
TAP_TAPCELL_ROW_28_665,VGND,li1,327.7500,87.3310,0.000921
TAP_TAPCELL_ROW_28_664,VGND,li1,301.9900,87.3310,0.001315
TAP_TAPCELL_ROW_28_663,VGND,li1,276.2300,87.3310,0.001490
TAP_TAPCELL_ROW_28_662,VGND,li1,250.4700,87.3310,0.001530
TAP_TAPCELL_ROW_28_661,VGND,li1,224.7100,87.3310,0.001362
TAP_TAPCELL_ROW_28_660,VGND,li1,198.9500,87.3310,0.000886
TAP_TAPCELL_ROW_28_659,VGND,li1,173.1900,87.3310,0.000447
TAP_TAPCELL_ROW_28_658,VGND,li1,147.4300,87.3310,0.000613
TAP_TAPCELL_ROW_28_657,VGND,li1,121.6700,87.3310,0.000558
TAP_TAPCELL_ROW_28_656,VGND,li1,95.9100,87.3310,0.000469
TAP_TAPCELL_ROW_28_655,VGND,li1,70.1500,87.3310,0.000365
TAP_TAPCELL_ROW_28_654,VGND,li1,44.3900,87.3310,0.000207
TAP_TAPCELL_ROW_28_653,VGND,li1,18.6300,87.3310,0.000080
TAP_TAPCELL_ROW_27_652,VGND,li1,340.6300,86.7480,0.000971
TAP_TAPCELL_ROW_27_651,VGND,li1,314.8700,86.7480,0.001179
TAP_TAPCELL_ROW_27_650,VGND,li1,289.1100,86.7480,0.001413
TAP_TAPCELL_ROW_27_649,VGND,li1,263.3500,86.7480,0.001537
TAP_TAPCELL_ROW_27_648,VGND,li1,237.5900,86.7480,0.001480
TAP_TAPCELL_ROW_27_647,VGND,li1,211.8300,86.7480,0.001182
TAP_TAPCELL_ROW_27_646,VGND,li1,186.0700,86.7480,0.000567
TAP_TAPCELL_ROW_27_645,VGND,li1,160.3100,86.7480,0.000606
TAP_TAPCELL_ROW_27_644,VGND,li1,134.5500,86.7480,0.000595
TAP_TAPCELL_ROW_27_643,VGND,li1,108.7900,86.7480,0.000516
TAP_TAPCELL_ROW_27_642,VGND,li1,83.0300,86.7480,0.000420
TAP_TAPCELL_ROW_27_641,VGND,li1,57.2700,86.7480,0.000289
TAP_TAPCELL_ROW_27_640,VGND,li1,31.5100,86.7480,0.000120
TAP_TAPCELL_ROW_26_639,VGND,li1,353.5100,81.8910,0.001952
TAP_TAPCELL_ROW_26_638,VGND,li1,327.7500,81.8910,0.001399
TAP_TAPCELL_ROW_26_637,VGND,li1,301.9900,81.8910,0.002238
TAP_TAPCELL_ROW_26_636,VGND,li1,276.2300,81.8910,0.002404
TAP_TAPCELL_ROW_26_635,VGND,li1,250.4700,81.8910,0.002151
TAP_TAPCELL_ROW_26_634,VGND,li1,224.7100,81.8910,0.001586
TAP_TAPCELL_ROW_26_633,VGND,li1,198.9500,81.8910,0.000913
TAP_TAPCELL_ROW_26_632,VGND,li1,173.1900,81.8910,0.000365
TAP_TAPCELL_ROW_26_631,VGND,li1,147.4300,81.8910,0.000428
TAP_TAPCELL_ROW_26_630,VGND,li1,121.6700,81.8910,0.000418
TAP_TAPCELL_ROW_26_629,VGND,li1,95.9100,81.8910,0.000370
TAP_TAPCELL_ROW_26_628,VGND,li1,70.1500,81.8910,0.000302
TAP_TAPCELL_ROW_26_627,VGND,li1,44.3900,81.8910,0.000199
TAP_TAPCELL_ROW_26_626,VGND,li1,18.6300,81.8910,0.000120
TAP_TAPCELL_ROW_25_625,VGND,li1,340.6300,81.3080,0.001599
TAP_TAPCELL_ROW_25_624,VGND,li1,314.8700,81.3080,0.001869
TAP_TAPCELL_ROW_25_623,VGND,li1,289.1100,81.3080,0.002370
TAP_TAPCELL_ROW_25_622,VGND,li1,263.3500,81.3080,0.002329
TAP_TAPCELL_ROW_25_621,VGND,li1,237.5900,81.3080,0.001888
TAP_TAPCELL_ROW_25_620,VGND,li1,211.8300,81.3080,0.001269
TAP_TAPCELL_ROW_25_619,VGND,li1,186.0700,81.3080,0.000542
TAP_TAPCELL_ROW_25_618,VGND,li1,160.3100,81.3080,0.000409
TAP_TAPCELL_ROW_25_617,VGND,li1,134.5500,81.3080,0.000427
TAP_TAPCELL_ROW_25_616,VGND,li1,108.7900,81.3080,0.000398
TAP_TAPCELL_ROW_25_615,VGND,li1,83.0300,81.3080,0.000340
TAP_TAPCELL_ROW_25_614,VGND,li1,57.2700,81.3080,0.000252
TAP_TAPCELL_ROW_25_613,VGND,li1,31.5100,81.3080,0.000138
TAP_TAPCELL_ROW_24_612,VGND,li1,353.5100,76.4510,0.000473
TAP_TAPCELL_ROW_24_611,VGND,li1,327.7500,76.4510,0.000611
TAP_TAPCELL_ROW_24_610,VGND,li1,301.9900,76.4510,0.001431
TAP_TAPCELL_ROW_24_609,VGND,li1,276.2300,76.4510,0.001632
TAP_TAPCELL_ROW_24_608,VGND,li1,250.4700,76.4510,0.001640
TAP_TAPCELL_ROW_24_607,VGND,li1,224.7100,76.4510,0.001331
TAP_TAPCELL_ROW_24_606,VGND,li1,198.9500,76.4510,0.000851
TAP_TAPCELL_ROW_24_605,VGND,li1,173.1900,76.4510,0.000398
TAP_TAPCELL_ROW_24_604,VGND,li1,147.4300,76.4510,0.000421
TAP_TAPCELL_ROW_24_603,VGND,li1,121.6700,76.4510,0.000396
TAP_TAPCELL_ROW_24_602,VGND,li1,95.9100,76.4510,0.000354
TAP_TAPCELL_ROW_24_601,VGND,li1,70.1500,76.4510,0.000293
TAP_TAPCELL_ROW_24_600,VGND,li1,44.3900,76.4510,0.000189
TAP_TAPCELL_ROW_24_599,VGND,li1,18.6300,76.4510,0.000071
TAP_TAPCELL_ROW_23_598,VGND,li1,340.6300,75.8680,0.000473
TAP_TAPCELL_ROW_23_597,VGND,li1,314.8700,75.8680,0.001074
TAP_TAPCELL_ROW_23_596,VGND,li1,289.1100,75.8680,0.001583
TAP_TAPCELL_ROW_23_595,VGND,li1,263.3500,75.8680,0.001665
TAP_TAPCELL_ROW_23_594,VGND,li1,237.5900,75.8680,0.001497
TAP_TAPCELL_ROW_23_593,VGND,li1,211.8300,75.8680,0.001088
TAP_TAPCELL_ROW_23_592,VGND,li1,186.0700,75.8680,0.000526
TAP_TAPCELL_ROW_23_591,VGND,li1,160.3100,75.8680,0.000428
TAP_TAPCELL_ROW_23_590,VGND,li1,134.5500,75.8680,0.000411
TAP_TAPCELL_ROW_23_589,VGND,li1,108.7900,75.8680,0.000377
TAP_TAPCELL_ROW_23_588,VGND,li1,83.0300,75.8680,0.000328
TAP_TAPCELL_ROW_23_587,VGND,li1,57.2700,75.8680,0.000256
TAP_TAPCELL_ROW_23_586,VGND,li1,31.5100,75.8680,0.000117
TAP_TAPCELL_ROW_22_585,VGND,li1,353.5100,71.0110,0.000463
TAP_TAPCELL_ROW_22_584,VGND,li1,327.7500,71.0110,0.000672
TAP_TAPCELL_ROW_22_583,VGND,li1,301.9900,71.0110,0.001493
TAP_TAPCELL_ROW_22_582,VGND,li1,276.2300,71.0110,0.001923
TAP_TAPCELL_ROW_22_581,VGND,li1,250.4700,71.0110,0.001995
TAP_TAPCELL_ROW_22_580,VGND,li1,224.7100,71.0110,0.001584
TAP_TAPCELL_ROW_22_579,VGND,li1,198.9500,71.0110,0.000969
TAP_TAPCELL_ROW_22_578,VGND,li1,173.1900,71.0110,0.000420
TAP_TAPCELL_ROW_22_577,VGND,li1,147.4300,71.0110,0.000423
TAP_TAPCELL_ROW_22_576,VGND,li1,121.6700,71.0110,0.000380
TAP_TAPCELL_ROW_22_575,VGND,li1,95.9100,71.0110,0.000322
TAP_TAPCELL_ROW_22_574,VGND,li1,70.1500,71.0110,0.000254
TAP_TAPCELL_ROW_22_573,VGND,li1,44.3900,71.0110,0.000156
TAP_TAPCELL_ROW_22_572,VGND,li1,18.6300,71.0110,0.000066
TAP_TAPCELL_ROW_21_571,VGND,li1,340.6300,70.4280,0.000463
TAP_TAPCELL_ROW_21_570,VGND,li1,314.8700,70.4280,0.001144
TAP_TAPCELL_ROW_21_569,VGND,li1,289.1100,70.4280,0.001758
TAP_TAPCELL_ROW_21_568,VGND,li1,263.3500,70.4280,0.002034
TAP_TAPCELL_ROW_21_567,VGND,li1,237.5900,70.4280,0.001862
TAP_TAPCELL_ROW_21_566,VGND,li1,211.8300,70.4280,0.001333
TAP_TAPCELL_ROW_21_565,VGND,li1,186.0700,70.4280,0.000565
TAP_TAPCELL_ROW_21_564,VGND,li1,160.3100,70.4280,0.000440
TAP_TAPCELL_ROW_21_563,VGND,li1,134.5500,70.4280,0.000400
TAP_TAPCELL_ROW_21_562,VGND,li1,108.7900,70.4280,0.000354
TAP_TAPCELL_ROW_21_561,VGND,li1,83.0300,70.4280,0.000293
TAP_TAPCELL_ROW_21_560,VGND,li1,57.2700,70.4280,0.000205
TAP_TAPCELL_ROW_21_559,VGND,li1,31.5100,70.4280,0.000103
TAP_TAPCELL_ROW_20_558,VGND,li1,353.5100,65.5710,0.000564
TAP_TAPCELL_ROW_20_557,VGND,li1,327.7500,65.5710,0.000822
TAP_TAPCELL_ROW_20_556,VGND,li1,301.9900,65.5710,0.001614
TAP_TAPCELL_ROW_20_555,VGND,li1,276.2300,65.5710,0.001989
TAP_TAPCELL_ROW_20_554,VGND,li1,250.4700,65.5710,0.001949
TAP_TAPCELL_ROW_20_553,VGND,li1,224.7100,65.5710,0.001586
TAP_TAPCELL_ROW_20_552,VGND,li1,198.9500,65.5710,0.000956
TAP_TAPCELL_ROW_20_551,VGND,li1,173.1900,65.5710,0.000416
TAP_TAPCELL_ROW_20_550,VGND,li1,147.4300,65.5710,0.000425
TAP_TAPCELL_ROW_20_549,VGND,li1,121.6700,65.5710,0.000402
TAP_TAPCELL_ROW_20_548,VGND,li1,95.9100,65.5710,0.000352
TAP_TAPCELL_ROW_20_547,VGND,li1,70.1500,65.5710,0.000290
TAP_TAPCELL_ROW_20_546,VGND,li1,44.3900,65.5710,0.000177
TAP_TAPCELL_ROW_20_545,VGND,li1,18.6300,65.5710,0.000071
TAP_TAPCELL_ROW_19_544,VGND,li1,340.6300,64.9880,0.000564
TAP_TAPCELL_ROW_19_543,VGND,li1,314.8700,64.9880,0.001351
TAP_TAPCELL_ROW_19_542,VGND,li1,289.1100,64.9880,0.001820
TAP_TAPCELL_ROW_19_541,VGND,li1,263.3500,64.9880,0.002019
TAP_TAPCELL_ROW_19_540,VGND,li1,237.5900,64.9880,0.001811
TAP_TAPCELL_ROW_19_539,VGND,li1,211.8300,64.9880,0.001278
TAP_TAPCELL_ROW_19_538,VGND,li1,186.0700,64.9880,0.000582
TAP_TAPCELL_ROW_19_537,VGND,li1,160.3100,64.9880,0.000436
TAP_TAPCELL_ROW_19_536,VGND,li1,134.5500,64.9880,0.000414
TAP_TAPCELL_ROW_19_535,VGND,li1,108.7900,64.9880,0.000383
TAP_TAPCELL_ROW_19_534,VGND,li1,83.0300,64.9880,0.000324
TAP_TAPCELL_ROW_19_533,VGND,li1,57.2700,64.9880,0.000246
TAP_TAPCELL_ROW_19_532,VGND,li1,31.5100,64.9880,0.000101
TAP_TAPCELL_ROW_18_531,VGND,li1,353.5100,60.1310,0.000703
TAP_TAPCELL_ROW_18_530,VGND,li1,327.7500,60.1310,0.001026
TAP_TAPCELL_ROW_18_529,VGND,li1,301.9900,60.1310,0.002319
TAP_TAPCELL_ROW_18_528,VGND,li1,276.2300,60.1310,0.002984
TAP_TAPCELL_ROW_18_527,VGND,li1,250.4700,60.1310,0.003089
TAP_TAPCELL_ROW_18_526,VGND,li1,224.7100,60.1310,0.002344
TAP_TAPCELL_ROW_18_525,VGND,li1,198.9500,60.1310,0.001440
TAP_TAPCELL_ROW_18_524,VGND,li1,173.1900,60.1310,0.000547
TAP_TAPCELL_ROW_18_523,VGND,li1,147.4300,60.1310,0.000534
TAP_TAPCELL_ROW_18_522,VGND,li1,121.6700,60.1310,0.000467
TAP_TAPCELL_ROW_18_521,VGND,li1,95.9100,60.1310,0.000393
TAP_TAPCELL_ROW_18_520,VGND,li1,70.1500,60.1310,0.000300
TAP_TAPCELL_ROW_18_519,VGND,li1,44.3900,60.1310,0.000192
TAP_TAPCELL_ROW_18_518,VGND,li1,18.6300,60.1310,0.000069
TAP_TAPCELL_ROW_17_517,VGND,li1,340.6300,59.5480,0.000703
TAP_TAPCELL_ROW_17_516,VGND,li1,314.8700,59.5480,0.001887
TAP_TAPCELL_ROW_17_515,VGND,li1,289.1100,59.5480,0.002677
TAP_TAPCELL_ROW_17_514,VGND,li1,263.3500,59.5480,0.003166
TAP_TAPCELL_ROW_17_513,VGND,li1,237.5900,59.5480,0.002778
TAP_TAPCELL_ROW_17_512,VGND,li1,211.8300,59.5480,0.001897
TAP_TAPCELL_ROW_17_511,VGND,li1,186.0700,59.5480,0.000819
TAP_TAPCELL_ROW_17_510,VGND,li1,160.3100,59.5480,0.000566
TAP_TAPCELL_ROW_17_509,VGND,li1,134.5500,59.5480,0.000505
TAP_TAPCELL_ROW_17_508,VGND,li1,108.7900,59.5480,0.000429
TAP_TAPCELL_ROW_17_507,VGND,li1,83.0300,59.5480,0.000350
TAP_TAPCELL_ROW_17_506,VGND,li1,57.2700,59.5480,0.000252
TAP_TAPCELL_ROW_17_505,VGND,li1,31.5100,59.5480,0.000116
TAP_TAPCELL_ROW_16_504,VGND,li1,353.5100,54.6910,0.000873
TAP_TAPCELL_ROW_16_503,VGND,li1,327.7500,54.6910,0.001194
TAP_TAPCELL_ROW_16_502,VGND,li1,301.9900,54.6910,0.002567
TAP_TAPCELL_ROW_16_501,VGND,li1,276.2300,54.6910,0.002649
TAP_TAPCELL_ROW_16_500,VGND,li1,250.4700,54.6910,0.002551
TAP_TAPCELL_ROW_16_499,VGND,li1,224.7100,54.6910,0.002174
